date,campaign_id,campaign_name,channel,spend_amount,impressions,attributed_signups
2024-06-25,C0281,instagram_0281,instagram,272.25,31727,0
2024-06-25,C0293,instagram_0293,instagram,737.40,55277,0
2024-06-25,C0304,google_display_0304,google_display,440.32,144057,0
2024-06-25,C0317,instagram_0317,instagram,899.35,95887,0
2024-06-25,C0388,google_display_0388,google_display,882.60,183115,0
2024-06-25,C0402,tiktok_0402,tiktok,872.31,131554,0
2024-06-25,C0457,instagram_0457,instagram,1150.26,134545,0
2024-06-25,C0480,google_search_0480,google_search,1228.87,47157,0
2024-06-25,C0558,google_search_0558,google_search,774.56,28849,0
2024-06-25,C0590,google_display_0590,google_display,653.77,227003,0
2024-06-25,C0592,google_display_0592,google_display,642.38,198834,0
2024-06-25,C0611,google_search_0611,google_search,687.15,24179,0
2024-06-25,C0628,google_search_0628,google_search,1007.05,40623,0
2024-06-25,C0681,google_display_0681,google_display,381.21,89332,0
2024-06-25,C0726,instagram_0726,instagram,653.78,59441,0
2024-06-25,C0727,tiktok_0727,tiktok,1030.51,120794,0
2024-06-25,C0735,instagram_0735,instagram,736.01,59414,0
2024-06-25,C0746,google_display_0746,google_display,580.61,136876,0
2024-06-26,C0011,google_display_0011,google_display,1402.24,271120,1
2024-06-26,C0024,facebook_0024,facebook,867.43,107659,1
2024-06-26,C0125,instagram_0125,instagram,816.53,68779,0
2024-06-26,C0158,tiktok_0158,tiktok,199.66,21210,1
2024-06-26,C0201,tiktok_0201,tiktok,994.82,102605,0
2024-06-26,C0206,tiktok_0206,tiktok,699.40,79340,0
2024-06-26,C0211,instagram_0211,instagram,240.52,22564,0
2024-06-26,C0227,facebook_0227,facebook,507.60,45769,0
2024-06-26,C0232,google_search_0232,google_search,395.09,13735,1
2024-06-26,C0240,tiktok_0240,tiktok,1102.13,128632,0
2024-06-26,C0248,instagram_0248,instagram,1326.91,143752,0
2024-06-26,C0281,instagram_0281,instagram,183.48,12467,0
2024-06-26,C0293,instagram_0293,instagram,1525.31,153445,0
2024-06-26,C0304,google_display_0304,google_display,649.60,114034,0
2024-06-26,C0317,instagram_0317,instagram,711.89,45982,0
2024-06-26,C0388,google_display_0388,google_display,908.61,266469,0
2024-06-26,C0402,tiktok_0402,tiktok,472.12,48682,0
2024-06-26,C0457,instagram_0457,instagram,1067.34,66797,0
2024-06-26,C0480,google_search_0480,google_search,1020.30,49587,0
2024-06-26,C0558,google_search_0558,google_search,675.41,25423,0
2024-06-26,C0590,google_display_0590,google_display,858.58,361259,0
2024-06-26,C0592,google_display_0592,google_display,579.02,113050,0
2024-06-26,C0611,google_search_0611,google_search,784.23,43326,0
2024-06-26,C0628,google_search_0628,google_search,629.33,25050,0
2024-06-26,C0681,google_display_0681,google_display,375.57,123134,0
2024-06-26,C0686,instagram_0686,instagram,894.92,85487,0
2024-06-26,C0726,instagram_0726,instagram,1102.78,95303,0
2024-06-26,C0727,tiktok_0727,tiktok,567.22,70536,0
2024-06-26,C0735,instagram_0735,instagram,1498.56,117740,0
2024-06-26,C0746,google_display_0746,google_display,760.56,149430,0
2024-06-27,C0011,google_display_0011,google_display,1395.53,271805,2
2024-06-27,C0024,facebook_0024,facebook,991.05,99665,1
2024-06-27,C0125,instagram_0125,instagram,553.98,62534,2
2024-06-27,C0158,tiktok_0158,tiktok,1134.36,279739,2
2024-06-27,C0193,facebook_0193,facebook,922.30,83787,0
2024-06-27,C0201,tiktok_0201,tiktok,880.40,150272,0
2024-06-27,C0206,tiktok_0206,tiktok,1106.46,127510,0
2024-06-27,C0211,instagram_0211,instagram,364.05,25131,0
2024-06-27,C0227,facebook_0227,facebook,1338.13,117253,0
2024-06-27,C0232,google_search_0232,google_search,463.45,16026,2
2024-06-27,C0240,tiktok_0240,tiktok,1396.59,157768,0
2024-06-27,C0248,instagram_0248,instagram,588.10,46687,0
2024-06-27,C0281,instagram_0281,instagram,269.32,19383,0
2024-06-27,C0304,google_display_0304,google_display,465.78,146187,0
2024-06-27,C0317,instagram_0317,instagram,871.23,74204,0
2024-06-27,C0388,google_display_0388,google_display,1079.53,301755,0
2024-06-27,C0402,tiktok_0402,tiktok,883.56,163623,0
2024-06-27,C0457,instagram_0457,instagram,771.53,96250,0
2024-06-27,C0480,google_search_0480,google_search,1301.11,45365,1
2024-06-27,C0558,google_search_0558,google_search,750.34,33380,0
2024-06-27,C0590,google_display_0590,google_display,458.72,197188,0
2024-06-27,C0592,google_display_0592,google_display,542.42,119075,0
2024-06-27,C0611,google_search_0611,google_search,664.35,25663,0
2024-06-27,C0628,google_search_0628,google_search,506.83,21066,0
2024-06-27,C0681,google_display_0681,google_display,773.58,206548,0
2024-06-27,C0686,instagram_0686,instagram,575.77,40182,0
2024-06-27,C0726,instagram_0726,instagram,313.78,33826,0
2024-06-27,C0727,tiktok_0727,tiktok,644.44,100083,0
2024-06-27,C0735,instagram_0735,instagram,1309.19,134870,0
2024-06-27,C0746,google_display_0746,google_display,901.78,167275,0
2024-06-28,C0011,google_display_0011,google_display,1293.99,282532,0
2024-06-28,C0024,facebook_0024,facebook,852.71,83153,0
2024-06-28,C0125,instagram_0125,instagram,406.96,44639,0
2024-06-28,C0158,tiktok_0158,tiktok,893.58,143147,0
2024-06-28,C0193,facebook_0193,facebook,701.85,77597,0
2024-06-28,C0201,tiktok_0201,tiktok,1305.65,200150,0
2024-06-28,C0206,tiktok_0206,tiktok,727.33,170261,0
2024-06-28,C0211,instagram_0211,instagram,375.80,32599,0
2024-06-28,C0227,facebook_0227,facebook,1578.86,216179,0
2024-06-28,C0232,google_search_0232,google_search,366.18,12399,1
2024-06-28,C0240,tiktok_0240,tiktok,1045.51,117652,0
2024-06-28,C0248,instagram_0248,instagram,599.16,38191,0
2024-06-28,C0281,instagram_0281,instagram,230.69,21955,0
2024-06-28,C0304,google_display_0304,google_display,668.39,141824,0
2024-06-28,C0317,instagram_0317,instagram,1811.88,193879,0
2024-06-28,C0388,google_display_0388,google_display,1250.63,318516,0
2024-06-28,C0402,tiktok_0402,tiktok,784.65,130557,0
2024-06-28,C0457,instagram_0457,instagram,703.72,66744,0
2024-06-28,C0480,google_search_0480,google_search,514.29,18684,0
2024-06-28,C0558,google_search_0558,google_search,794.95,26957,0
2024-06-28,C0590,google_display_0590,google_display,986.34,308004,0
2024-06-28,C0592,google_display_0592,google_display,641.81,155971,0
2024-06-28,C0611,google_search_0611,google_search,712.97,37890,0
2024-06-28,C0628,google_search_0628,google_search,813.89,30785,0
2024-06-28,C0681,google_display_0681,google_display,946.67,392682,0
2024-06-28,C0686,instagram_0686,instagram,706.42,67255,0
2024-06-28,C0726,instagram_0726,instagram,368.55,27748,0
2024-06-28,C0727,tiktok_0727,tiktok,528.19,56651,0
2024-06-28,C0735,instagram_0735,instagram,610.88,48625,0
2024-06-28,C0746,google_display_0746,google_display,672.87,147624,0
2024-06-29,C0011,google_display_0011,google_display,770.97,143425,0
2024-06-29,C0024,facebook_0024,facebook,525.79,55996,1
2024-06-29,C0125,instagram_0125,instagram,929.18,59773,2
2024-06-29,C0158,tiktok_0158,tiktok,1215.77,138126,1
2024-06-29,C0193,facebook_0193,facebook,545.81,52284,0
2024-06-29,C0201,tiktok_0201,tiktok,1313.54,178890,0
2024-06-29,C0206,tiktok_0206,tiktok,610.26,63590,0
2024-06-29,C0211,instagram_0211,instagram,247.01,16485,0
2024-06-29,C0227,facebook_0227,facebook,878.83,110187,0
2024-06-29,C0232,google_search_0232,google_search,256.92,8718,3
2024-06-29,C0240,tiktok_0240,tiktok,680.91,107396,0
2024-06-29,C0248,instagram_0248,instagram,1191.85,85087,0
2024-06-29,C0281,instagram_0281,instagram,172.40,17089,0
2024-06-29,C0304,google_display_0304,google_display,297.45,133307,0
2024-06-29,C0317,instagram_0317,instagram,901.29,96333,0
2024-06-29,C0388,google_display_0388,google_display,869.75,308577,0
2024-06-29,C0402,tiktok_0402,tiktok,884.83,148348,0
2024-06-29,C0457,instagram_0457,instagram,1210.62,82151,0
2024-06-29,C0480,google_search_0480,google_search,826.04,43497,0
2024-06-29,C0558,google_search_0558,google_search,758.44,25520,0
2024-06-29,C0590,google_display_0590,google_display,1428.34,605537,0
2024-06-29,C0592,google_display_0592,google_display,705.88,161410,0
2024-06-29,C0611,google_search_0611,google_search,831.41,38011,0
2024-06-29,C0628,google_search_0628,google_search,594.63,24839,0
2024-06-29,C0681,google_display_0681,google_display,708.26,189843,0
2024-06-29,C0686,instagram_0686,instagram,685.65,49929,0
2024-06-29,C0726,instagram_0726,instagram,533.48,60858,0
2024-06-29,C0727,tiktok_0727,tiktok,732.08,79650,0
2024-06-29,C0735,instagram_0735,instagram,1362.21,91050,0
2024-06-29,C0746,google_display_0746,google_display,900.36,238524,0
2024-06-30,C0011,google_display_0011,google_display,984.56,371001,2
2024-06-30,C0024,facebook_0024,facebook,385.96,27955,2
2024-06-30,C0125,instagram_0125,instagram,252.41,16246,0
2024-06-30,C0158,tiktok_0158,tiktok,770.23,132935,0
2024-06-30,C0193,facebook_0193,facebook,476.41,58276,1
2024-06-30,C0201,tiktok_0201,tiktok,925.40,113117,0
2024-06-30,C0206,tiktok_0206,tiktok,779.10,171479,0
2024-06-30,C0211,instagram_0211,instagram,226.58,17532,0
2024-06-30,C0227,facebook_0227,facebook,814.94,70863,1
2024-06-30,C0232,google_search_0232,google_search,481.67,16125,3
2024-06-30,C0240,tiktok_0240,tiktok,1065.85,181426,0
2024-06-30,C0248,instagram_0248,instagram,891.36,59316,0
2024-06-30,C0281,instagram_0281,instagram,268.34,27142,0
2024-06-30,C0304,google_display_0304,google_display,471.47,213842,0
2024-06-30,C0317,instagram_0317,instagram,1131.14,81873,0
2024-06-30,C0388,google_display_0388,google_display,1022.38,222805,0
2024-06-30,C0402,tiktok_0402,tiktok,787.95,97221,0
2024-06-30,C0457,instagram_0457,instagram,825.04,55201,0
2024-06-30,C0480,google_search_0480,google_search,1427.66,75999,1
2024-06-30,C0558,google_search_0558,google_search,697.62,28420,0
2024-06-30,C0590,google_display_0590,google_display,884.36,291875,0
2024-06-30,C0592,google_display_0592,google_display,607.44,198878,0
2024-06-30,C0611,google_search_0611,google_search,784.12,34337,0
2024-06-30,C0628,google_search_0628,google_search,1089.79,59744,1
2024-06-30,C0681,google_display_0681,google_display,173.15,50001,0
2024-06-30,C0686,instagram_0686,instagram,797.82,69419,0
2024-06-30,C0726,instagram_0726,instagram,1378.71,94725,0
2024-06-30,C0727,tiktok_0727,tiktok,916.34,171499,0
2024-06-30,C0735,instagram_0735,instagram,885.17,92126,0
2024-06-30,C0746,google_display_0746,google_display,590.95,170653,0
2024-07-01,C0011,google_display_0011,google_display,842.27,324148,1
2024-07-01,C0024,facebook_0024,facebook,468.95,48530,1
2024-07-01,C0098,google_search_0098,google_search,731.15,31854,1
2024-07-01,C0125,instagram_0125,instagram,411.05,48929,2
2024-07-01,C0158,tiktok_0158,tiktok,853.51,200571,1
2024-07-01,C0193,facebook_0193,facebook,691.89,52822,0
2024-07-01,C0201,tiktok_0201,tiktok,1246.01,201451,0
2024-07-01,C0206,tiktok_0206,tiktok,566.77,76254,0
2024-07-01,C0211,instagram_0211,instagram,227.44,24387,0
2024-07-01,C0227,facebook_0227,facebook,1335.13,201091,0
2024-07-01,C0232,google_search_0232,google_search,318.85,11596,0
2024-07-01,C0240,tiktok_0240,tiktok,1217.80,138184,0
2024-07-01,C0248,instagram_0248,instagram,829.57,56176,0
2024-07-01,C0281,instagram_0281,instagram,206.65,14573,0
2024-07-01,C0304,google_display_0304,google_display,447.65,206233,0
2024-07-01,C0317,instagram_0317,instagram,1119.83,88136,0
2024-07-01,C0388,google_display_0388,google_display,1189.12,300002,0
2024-07-01,C0402,tiktok_0402,tiktok,795.68,163856,0
2024-07-01,C0457,instagram_0457,instagram,664.15,63027,0
2024-07-01,C0480,google_search_0480,google_search,1238.46,48480,0
2024-07-01,C0558,google_search_0558,google_search,743.34,26786,0
2024-07-01,C0590,google_display_0590,google_display,1348.38,338252,0
2024-07-01,C0592,google_display_0592,google_display,662.85,130886,0
2024-07-01,C0611,google_search_0611,google_search,837.95,31903,0
2024-07-01,C0628,google_search_0628,google_search,525.01,21159,0
2024-07-01,C0681,google_display_0681,google_display,767.52,212924,0
2024-07-01,C0686,instagram_0686,instagram,874.11,106949,0
2024-07-01,C0726,instagram_0726,instagram,935.75,64487,0
2024-07-01,C0727,tiktok_0727,tiktok,1009.78,102454,0
2024-07-01,C0735,instagram_0735,instagram,1377.32,92453,0
2024-07-01,C0746,google_display_0746,google_display,839.56,152098,0
2024-07-02,C0011,google_display_0011,google_display,555.56,223561,1
2024-07-02,C0024,facebook_0024,facebook,402.61,40182,2
2024-07-02,C0098,google_search_0098,google_search,312.54,11696,2
2024-07-02,C0125,instagram_0125,instagram,367.55,28231,0
2024-07-02,C0158,tiktok_0158,tiktok,531.81,122049,0
2024-07-02,C0193,facebook_0193,facebook,719.47,55328,0
2024-07-02,C0201,tiktok_0201,tiktok,1011.55,151962,0
2024-07-02,C0206,tiktok_0206,tiktok,911.58,103245,0
2024-07-02,C0211,instagram_0211,instagram,298.91,19413,0
2024-07-02,C0227,facebook_0227,facebook,1270.02,160351,1
2024-07-02,C0232,google_search_0232,google_search,484.58,16391,0
2024-07-02,C0240,tiktok_0240,tiktok,922.96,228729,0
2024-07-02,C0248,instagram_0248,instagram,1048.93,69553,0
2024-07-02,C0281,instagram_0281,instagram,296.23,29549,0
2024-07-02,C0304,google_display_0304,google_display,495.77,190371,0
2024-07-02,C0317,instagram_0317,instagram,871.04,81126,0
2024-07-02,C0388,google_display_0388,google_display,389.92,85732,0
2024-07-02,C0402,tiktok_0402,tiktok,492.59,118073,0
2024-07-02,C0457,instagram_0457,instagram,1223.68,86086,0
2024-07-02,C0480,google_search_0480,google_search,1016.17,33349,1
2024-07-02,C0558,google_search_0558,google_search,805.23,34039,1
2024-07-02,C0590,google_display_0590,google_display,1456.14,342660,0
2024-07-02,C0592,google_display_0592,google_display,578.90,252258,0
2024-07-02,C0611,google_search_0611,google_search,857.43,38509,1
2024-07-02,C0628,google_search_0628,google_search,501.03,16080,0
2024-07-02,C0681,google_display_0681,google_display,325.41,92650,0
2024-07-02,C0686,instagram_0686,instagram,489.31,36661,0
2024-07-02,C0726,instagram_0726,instagram,847.71,78276,0
2024-07-02,C0727,tiktok_0727,tiktok,529.07,53098,0
2024-07-02,C0735,instagram_0735,instagram,264.75,16577,0
2024-07-02,C0746,google_display_0746,google_display,680.20,121690,0
2024-07-03,C0011,google_display_0011,google_display,1128.45,563129,2
2024-07-03,C0024,facebook_0024,facebook,679.20,70006,1
2024-07-03,C0057,google_display_0057,google_display,688.67,119197,0
2024-07-03,C0098,google_search_0098,google_search,792.27,38113,4
2024-07-03,C0125,instagram_0125,instagram,462.19,33661,2
2024-07-03,C0158,tiktok_0158,tiktok,631.11,113595,0
2024-07-03,C0193,facebook_0193,facebook,331.86,40103,0
2024-07-03,C0201,tiktok_0201,tiktok,1281.19,128384,0
2024-07-03,C0206,tiktok_0206,tiktok,655.40,139526,0
2024-07-03,C0211,instagram_0211,instagram,280.71,31897,0
2024-07-03,C0227,facebook_0227,facebook,532.59,48563,0
2024-07-03,C0232,google_search_0232,google_search,428.57,23078,0
2024-07-03,C0240,tiktok_0240,tiktok,955.39,170508,0
2024-07-03,C0248,instagram_0248,instagram,637.22,56908,0
2024-07-03,C0281,instagram_0281,instagram,185.63,14526,0
2024-07-03,C0304,google_display_0304,google_display,362.68,73570,0
2024-07-03,C0317,instagram_0317,instagram,1124.30,117748,0
2024-07-03,C0388,google_display_0388,google_display,699.38,267330,0
2024-07-03,C0402,tiktok_0402,tiktok,695.33,152946,0
2024-07-03,C0457,instagram_0457,instagram,961.44,73745,0
2024-07-03,C0480,google_search_0480,google_search,810.67,35928,0
2024-07-03,C0558,google_search_0558,google_search,770.73,32634,0
2024-07-03,C0590,google_display_0590,google_display,1410.47,398369,0
2024-07-03,C0592,google_display_0592,google_display,567.12,96762,0
2024-07-03,C0611,google_search_0611,google_search,1001.68,33285,1
2024-07-03,C0628,google_search_0628,google_search,889.12,33198,0
2024-07-03,C0681,google_display_0681,google_display,680.48,201801,0
2024-07-03,C0686,instagram_0686,instagram,604.11,44816,0
2024-07-03,C0726,instagram_0726,instagram,682.17,53464,0
2024-07-03,C0727,tiktok_0727,tiktok,902.69,100141,0
2024-07-03,C0735,instagram_0735,instagram,416.08,45951,0
2024-07-03,C0746,google_display_0746,google_display,612.68,161975,0
2024-07-04,C0011,google_display_0011,google_display,1437.34,328290,2
2024-07-04,C0024,facebook_0024,facebook,685.05,59793,0
2024-07-04,C0057,google_display_0057,google_display,1016.89,323840,0
2024-07-04,C0098,google_search_0098,google_search,678.63,26757,3
2024-07-04,C0125,instagram_0125,instagram,959.41,71883,2
2024-07-04,C0158,tiktok_0158,tiktok,696.42,89896,1
2024-07-04,C0193,facebook_0193,facebook,745.28,107986,0
2024-07-04,C0201,tiktok_0201,tiktok,1018.23,112392,0
2024-07-04,C0206,tiktok_0206,tiktok,594.57,62734,0
2024-07-04,C0211,instagram_0211,instagram,356.54,35214,0
2024-07-04,C0227,facebook_0227,facebook,1413.22,115678,0
2024-07-04,C0232,google_search_0232,google_search,301.03,12680,0
2024-07-04,C0240,tiktok_0240,tiktok,1009.15,107898,0
2024-07-04,C0248,instagram_0248,instagram,982.02,76336,0
2024-07-04,C0281,instagram_0281,instagram,229.53,26358,0
2024-07-04,C0304,google_display_0304,google_display,492.02,97298,0
2024-07-04,C0317,instagram_0317,instagram,1168.44,86465,0
2024-07-04,C0388,google_display_0388,google_display,481.49,105228,0
2024-07-04,C0402,tiktok_0402,tiktok,642.11,80635,0
2024-07-04,C0457,instagram_0457,instagram,706.63,52861,0
2024-07-04,C0480,google_search_0480,google_search,1558.28,63836,0
2024-07-04,C0558,google_search_0558,google_search,766.25,30845,0
2024-07-04,C0590,google_display_0590,google_display,726.17,121029,0
2024-07-04,C0592,google_display_0592,google_display,549.19,130101,0
2024-07-04,C0611,google_search_0611,google_search,1137.35,43731,0
2024-07-04,C0628,google_search_0628,google_search,832.27,26548,0
2024-07-04,C0681,google_display_0681,google_display,381.23,172282,0
2024-07-04,C0686,instagram_0686,instagram,1014.24,65534,0
2024-07-04,C0726,instagram_0726,instagram,973.49,62739,0
2024-07-04,C0727,tiktok_0727,tiktok,763.46,159254,0
2024-07-04,C0735,instagram_0735,instagram,435.90,45502,0
2024-07-04,C0746,google_display_0746,google_display,906.06,341016,0
2024-07-05,C0011,google_display_0011,google_display,1108.97,348075,1
2024-07-05,C0024,facebook_0024,facebook,415.00,39733,1
2024-07-05,C0057,google_display_0057,google_display,1257.43,385240,0
2024-07-05,C0098,google_search_0098,google_search,439.39,14197,2
2024-07-05,C0125,instagram_0125,instagram,916.89,113540,0
2024-07-05,C0158,tiktok_0158,tiktok,1163.02,153605,0
2024-07-05,C0193,facebook_0193,facebook,1081.67,91344,0
2024-07-05,C0201,tiktok_0201,tiktok,800.58,166933,0
2024-07-05,C0206,tiktok_0206,tiktok,724.52,79254,0
2024-07-05,C0211,instagram_0211,instagram,251.04,17022,0
2024-07-05,C0227,facebook_0227,facebook,1432.53,132700,0
2024-07-05,C0232,google_search_0232,google_search,388.01,12503,0
2024-07-05,C0240,tiktok_0240,tiktok,1122.27,136233,0
2024-07-05,C0248,instagram_0248,instagram,823.32,67039,0
