reservation_id,user_id,listing_id,reservation_date,duration_months,amount
R022524,U11626,L04163,2025-07-30,3,1348.08
R022686,U11699,L01981,2025-07-30,3,184.14
R023497,U12130,L02857,2025-07-30,12,5046.48
R023807,U12294,L05396,2025-07-30,1,386.75
R024415,U12611,L00743,2025-07-30,1,448.34
R025015,U12903,L05217,2025-07-30,3,1251.84
R025145,U12976,L02784,2025-07-30,1,150.77
R026587,U13699,L04197,2025-07-30,1,185.81
R027040,U13949,L00941,2025-07-30,6,443.10
R028592,U14690,L00018,2025-07-30,3,676.53
R000687,U00340,L03226,2025-07-31,1,305.24
R000982,U00474,L03725,2025-07-31,1,87.27
R002786,U01434,L03132,2025-07-31,6,818.70
R003256,U01657,L05239,2025-07-31,2,208.04
R003960,U02024,L05724,2025-07-31,1,433.38
R005349,U02776,L00783,2025-07-31,1,225.44
R005778,U02984,L00442,2025-07-31,1,351.11
R009992,U05146,L05438,2025-07-31,3,874.53
R012172,U06230,L04674,2025-07-31,12,3526.32
R013161,U06763,L05863,2025-07-31,2,593.84
R013168,U06768,L05547,2025-07-31,2,820.26
R014111,U07292,L00047,2025-07-31,6,661.20
R018175,U09405,L04596,2025-07-31,1,280.79
R018509,U09575,L05010,2025-07-31,1,277.46
R018683,U09670,L01243,2025-07-31,1,78.95
R021250,U10984,L00767,2025-07-31,2,223.24
R023230,U11998,L03773,2025-07-31,1,58.73
R023586,U12177,L00873,2025-07-31,1,408.81
R023621,U12192,L00670,2025-07-31,2,409.48
R023676,U12218,L05365,2025-07-31,2,192.34
R028362,U14577,L01045,2025-07-31,2,572.06
R028468,U14622,L00521,2025-07-31,2,144.58
R028590,U14689,L01288,2025-07-31,1,103.42
R028839,U14807,L00566,2025-07-31,1,151.72
R000575,U00284,L05278,2025-08-01,1,161.88
R001125,U00547,L00891,2025-08-01,2,741.16
R001437,U00725,L03584,2025-08-01,1,372.77
R002541,U01304,L02270,2025-08-01,2,389.30
R004410,U02273,L02628,2025-08-01,6,1993.32
R004769,U02466,L02976,2025-08-01,2,290.34
R005753,U02974,L05595,2025-08-01,2,501.24
R009075,U04676,L05945,2025-08-01,6,523.32
R009589,U04956,L02201,2025-08-01,6,504.24
R009998,U05150,L04024,2025-08-01,2,178.76
R011087,U05700,L00129,2025-08-01,3,1120.44
R012248,U06270,L02245,2025-08-01,2,465.68
R015727,U08119,L05749,2025-08-01,3,826.20
R016362,U08453,L03698,2025-08-01,1,186.17
R018157,U09400,L00956,2025-08-01,3,1061.73
R018238,U09435,L00648,2025-08-01,6,535.92
R018655,U09657,L05081,2025-08-01,1,189.85
R019166,U09928,L02727,2025-08-01,1,124.10
R019937,U10320,L03349,2025-08-01,6,774.90
R020026,U10367,L03841,2025-08-01,1,108.36
R020670,U10709,L05560,2025-08-01,1,89.55
R020727,U10737,L00691,2025-08-01,6,1874.70
R020827,U10781,L03933,2025-08-01,2,478.38
R021287,U11004,L03742,2025-08-01,12,1759.68
R021327,U11031,L03847,2025-08-01,6,577.08
R021888,U11302,L00750,2025-08-01,2,451.12
R022040,U11374,L03755,2025-08-01,1,264.09
R022832,U11769,L04858,2025-08-01,12,3150.24
R023911,U12347,L03573,2025-08-01,1,213.59
R024727,U12758,L05332,2025-08-01,1,168.72
R025315,U13063,L02015,2025-08-01,2,715.40
R000049,U00026,L02862,2025-08-02,6,2627.28
R000351,U00174,L02735,2025-08-02,1,87.75
R001134,U00554,L02332,2025-08-02,2,171.52
R002792,U01436,L01916,2025-08-02,1,154.52
R006354,U03275,L02238,2025-08-02,12,3044.88
R007778,U03996,L04289,2025-08-02,3,771.15
R008427,U04338,L00093,2025-08-02,1,271.75
R008567,U04407,L03625,2025-08-02,2,392.56
R012004,U06150,L01801,2025-08-02,1,318.56
R013317,U06849,L05927,2025-08-02,1,219.38
R013579,U06997,L03370,2025-08-02,1,404.08
R013960,U07202,L01119,2025-08-02,3,631.86
R015060,U07772,L00015,2025-08-02,6,384.42
R015768,U08136,L00263,2025-08-02,6,1814.52
R016655,U08622,L05535,2025-08-02,1,365.97
R016885,U08733,L03757,2025-08-02,1,409.97
R016910,U08745,L05911,2025-08-02,3,543.21
R017379,U08988,L01716,2025-08-02,1,239.00
R017464,U09035,L04895,2025-08-02,1,64.88
R018131,U09390,L00381,2025-08-02,1,89.52
R019228,U09954,L04808,2025-08-02,12,4041.96
R022239,U11480,L01671,2025-08-02,12,3407.64
R022412,U11581,L00309,2025-08-02,2,364.14
R023041,U11886,L03625,2025-08-02,3,588.84
R023338,U12047,L00299,2025-08-02,2,347.48
R027500,U14158,L03192,2025-08-02,12,4219.68
R028398,U14592,L01780,2025-08-02,2,736.76
R001306,U00652,L00598,2025-08-03,6,1377.36
R001926,U00981,L05065,2025-08-03,2,599.80
R002632,U01358,L04873,2025-08-03,2,741.40
R004907,U02563,L01134,2025-08-03,2,244.52
R005450,U02827,L05427,2025-08-03,1,354.48
R006558,U03379,L05579,2025-08-03,12,3549.60
R006848,U03527,L01661,2025-08-03,1,262.67
R008037,U04124,L01996,2025-08-03,2,879.68
R008155,U04183,L05233,2025-08-03,3,1070.19
R013464,U06936,L04490,2025-08-03,3,160.77
R014329,U07413,L00342,2025-08-03,2,176.66
R014727,U07622,L00941,2025-08-03,2,147.70
R016039,U08277,L02488,2025-08-03,1,116.19
R018464,U09552,L00746,2025-08-03,1,120.19
R018857,U09769,L00208,2025-08-03,3,880.02
R019509,U10106,L04501,2025-08-03,2,551.88
R020123,U10409,L04580,2025-08-03,1,269.91
R020336,U10527,L05360,2025-08-03,6,905.28
R020460,U10600,L03389,2025-08-03,1,87.56
R021945,U11329,L02851,2025-08-03,12,3076.08
R026928,U13878,L01148,2025-08-03,6,1807.86
R027053,U13954,L02193,2025-08-03,12,4110.00
R027357,U14080,L03684,2025-08-03,1,61.10
R000004,U00002,L00395,2025-08-04,3,696.96
R000621,U00304,L01725,2025-08-04,2,236.74
R000789,U00383,L01727,2025-08-04,3,1077.78
R000891,U00427,L03840,2025-08-04,6,669.30
R004272,U02201,L00744,2025-08-04,2,144.84
R005923,U03056,L01666,2025-08-04,3,168.36
R006637,U03418,L00805,2025-08-04,1,199.06
R007832,U04018,L04865,2025-08-04,1,81.49
R009974,U05136,L00691,2025-08-04,3,937.35
R009990,U05145,L02038,2025-08-04,2,768.34
R011723,U06023,L04408,2025-08-04,3,325.86
R015705,U08109,L01587,2025-08-04,6,2020.32
R016273,U08405,L00117,2025-08-04,1,387.06
R017581,U09085,L00699,2025-08-04,2,724.24
R019451,U10077,L03245,2025-08-04,1,181.99
R019810,U10266,L01209,2025-08-04,1,427.45
R020111,U10404,L02466,2025-08-04,2,815.10
R022607,U11663,L00347,2025-08-04,2,579.34
R024089,U12447,L02803,2025-08-04,1,59.01
R025766,U13288,L02546,2025-08-04,1,262.55
R026213,U13520,L00420,2025-08-04,2,614.30
R027204,U14015,L01906,2025-08-04,6,2652.48
R027572,U14207,L01001,2025-08-04,2,380.80
R027685,U14262,L02252,2025-08-04,1,409.99
R000434,U00212,L05485,2025-08-05,2,409.76
R002546,U01307,L01732,2025-08-05,1,336.84
R002795,U01436,L04535,2025-08-05,12,5181.72
R003686,U01884,L01845,2025-08-05,1,78.90
R004910,U02563,L04760,2025-08-05,1,167.01
R004940,U02581,L05077,2025-08-05,1,92.83
R005194,U02690,L04760,2025-08-05,1,167.01
R005842,U03016,L05129,2025-08-05,2,665.70
R006615,U03407,L00145,2025-08-05,1,346.70
R008435,U04342,L05900,2025-08-05,12,3405.96
R010153,U05233,L00155,2025-08-05,6,461.04
R010986,U05657,L05904,2025-08-05,12,1275.12
R013361,U06871,L02084,2025-08-05,1,235.88
R014038,U07241,L00630,2025-08-05,1,227.98
R014171,U07330,L04350,2025-08-05,1,334.72
R014691,U07601,L05357,2025-08-05,2,840.50
R014766,U07643,L04493,2025-08-05,1,418.20
R015568,U08037,L02246,2025-08-05,2,740.04
R016368,U08456,L01884,2025-08-05,12,5221.92
R017163,U08883,L00233,2025-08-05,1,415.04
R017658,U09126,L02168,2025-08-05,1,210.35
R018990,U09829,L04947,2025-08-05,1,175.80
R019904,U10306,L02452,2025-08-05,3,518.46
R020893,U10812,L00070,2025-08-05,6,1153.86
R021202,U10961,L02764,2025-08-05,6,673.20
R022672,U11696,L04408,2025-08-05,2,217.24
R023568,U12164,L01575,2025-08-05,1,282.58
R023595,U12180,L02788,2025-08-05,1,190.45
R023669,U12216,L04267,2025-08-05,2,683.50
R024188,U12498,L03340,2025-08-05,3,1324.92
R024286,U12540,L03817,2025-08-05,1,99.04
R024881,U12840,L00490,2025-08-05,3,1145.43
R024989,U12887,L04810,2025-08-05,1,252.81
R025607,U13213,L00972,2025-08-05,3,278.22
R026934,U13880,L02725,2025-08-05,1,314.05
R027676,U14259,L04631,2025-08-05,2,717.56
R027852,U14336,L05313,2025-08-05,1,60.43
R028248,U14517,L05059,2025-08-05,1,56.86
R028461,U14617,L04192,2025-08-05,1,289.66
R029131,U14966,L02157,2025-08-05,1,419.43
R029150,U14976,L04768,2025-08-05,1,250.60
R000890,U00426,L05039,2025-08-06,1,303.38
R002935,U01504,L02095,2025-08-06,6,417.90
R003176,U01626,L03034,2025-08-06,2,707.94
R003346,U01700,L04983,2025-08-06,2,555.74
R004953,U02590,L04285,2025-08-06,1,439.27
R004981,U02607,L05375,2025-08-06,12,1472.88
R006125,U03160,L04763,2025-08-06,2,102.92
R007540,U03882,L00941,2025-08-06,12,886.20
R007546,U03884,L02870,2025-08-06,1,442.22
R008028,U04114,L04724,2025-08-06,2,822.26
R008368,U04302,L00719,2025-08-06,1,154.19
R008874,U04576,L03912,2025-08-06,2,619.24
R008995,U04642,L03678,2025-08-06,1,249.72
R009704,U05011,L02408,2025-08-06,1,423.31
R009715,U05014,L00335,2025-08-06,1,82.58
R010232,U05274,L01099,2025-08-06,2,203.70
R010429,U05370,L02364,2025-08-06,2,353.94
R010669,U05491,L01674,2025-08-06,3,351.24
R013979,U07207,L05688,2025-08-06,3,985.32
R014928,U07719,L02414,2025-08-06,12,1419.84
R016341,U08434,L01833,2025-08-06,2,850.06
R016510,U08543,L02211,2025-08-06,2,314.96
R016652,U08622,L02682,2025-08-06,1,116.25
R018138,U09392,L02545,2025-08-06,6,1376.52
R018620,U09638,L00508,2025-08-06,3,470.10
R020759,U10755,L02304,2025-08-06,6,1327.62
R021349,U11043,L03843,2025-08-06,2,591.70
R022563,U11643,L01160,2025-08-06,6,1335.36
R023798,U12288,L02420,2025-08-06,12,5167.80
R023814,U12296,L04448,2025-08-06,1,181.57
R024356,U12579,L05141,2025-08-06,12,1089.96
R026460,U13639,L04921,2025-08-06,1,329.25
R028165,U14486,L03546,2025-08-06,3,484.02
R000147,U00070,L04878,2025-08-07,1,404.39
R000808,U00393,L03967,2025-08-07,12,4244.40
R001723,U00864,L03328,2025-08-07,2,647.74
R002327,U01201,L00291,2025-08-07,1,72.68
R002922,U01497,L03798,2025-08-07,3,1099.11
R003506,U01782,L05327,2025-08-07,12,766.32
R004430,U02283,L02525,2025-08-07,3,490.86
R005463,U02835,L05336,2025-08-07,1,233.78
R006396,U03300,L00174,2025-08-07,3,648.96
R007381,U03795,L03750,2025-08-07,12,2139.12
R008121,U04161,L05892,2025-08-07,1,264.23
R009854,U05080,L02659,2025-08-07,12,3549.00
R010898,U05603,L01986,2025-08-07,12,1418.04
R012022,U06158,L04267,2025-08-07,6,2050.50
R012995,U06671,L00749,2025-08-07,2,145.90
R013108,U06739,L04409,2025-08-07,1,276.35
R014659,U07580,L01673,2025-08-07,12,4438.68
R015511,U08010,L01534,2025-08-07,1,326.71
R015893,U08198,L01678,2025-08-07,1,136.97
R016610,U08594,L04976,2025-08-07,12,4071.48
R017054,U08825,L02164,2025-08-07,1,51.40
R020090,U10394,L03485,2025-08-07,3,606.09
R022085,U11391,L04785,2025-08-07,1,166.64
R022606,U11663,L02469,2025-08-07,2,230.22
R024131,U12470,L05651,2025-08-07,3,1258.32
R024377,U12586,L02310,2025-08-07,1,357.79
R026777,U13795,L05363,2025-08-07,3,822.45
R028244,U14516,L04141,2025-08-07,2,425.72
R028450,U14614,L01140,2025-08-07,12,3678.60
R028474,U14627,L00886,2025-08-07,12,3231.96
R029084,U14933,L04801,2025-08-07,3,388.89
R001225,U00603,L00345,2025-08-08,12,2607.24
R001592,U00801,L00475,2025-08-08,2,365.32
R004306,U02219,L03485,2025-08-08,1,202.03
R004310,U02222,L02705,2025-08-08,6,1537.62
R004699,U02425,L04561,2025-08-08,2,188.90
R006068,U03128,L04830,2025-08-08,6,311.34
R006265,U03227,L04453,2025-08-08,2,373.06
R007883,U04040,L05568,2025-08-08,1,226.54
R009174,U04724,L04000,2025-08-08,3,589.83
R009826,U05073,L05676,2025-08-08,3,640.65
R010603,U05459,L05482,2025-08-08,3,258.63
R010907,U05612,L05756,2025-08-08,12,1834.20
R010913,U05614,L03101,2025-08-08,1,76.52
R011587,U05956,L02551,2025-08-08,1,284.55
R012597,U06449,L00206,2025-08-08,1,135.13
R014561,U07539,L02834,2025-08-08,1,246.27
R014765,U07643,L04078,2025-08-08,2,182.70
R016418,U08486,L05428,2025-08-08,2,520.02
R017590,U09090,L00840,2025-08-08,1,191.20
R017830,U09213,L00475,2025-08-08,3,547.98
R017989,U09306,L02753,2025-08-08,2,374.30
R018190,U09410,L02591,2025-08-08,2,209.92
R018709,U09686,L04927,2025-08-08,2,490.42
R021121,U10925,L01873,2025-08-08,6,1981.02
R021215,U10966,L03867,2025-08-08,1,400.74
R023495,U12130,L01970,2025-08-08,6,2697.48
R025287,U13051,L03664,2025-08-08,3,1033.44
R025894,U13347,L00874,2025-08-08,1,315.80
R026641,U13717,L04706,2025-08-08,2,651.78
R027712,U14276,L03807,2025-08-08,12,3254.64
R028965,U14862,L04682,2025-08-08,3,322.68
R000892,U00427,L04366,2025-08-09,6,307.80
R001083,U00526,L01739,2025-08-09,1,57.60
R001305,U00650,L02467,2025-08-09,3,154.89
R003896,U01990,L01925,2025-08-09,1,82.21
R004114,U02113,L02652,2025-08-09,3,813.42
R004901,U02560,L04991,2025-08-09,2,190.16
R004975,U02602,L03961,2025-08-09,2,583.94
R004979,U02605,L01736,2025-08-09,1,185.12
R008703,U04484,L02867,2025-08-09,2,190.46
R008997,U04643,L03015,2025-08-09,1,346.82
R009753,U05031,L01859,2025-08-09,12,2033.16
R010404,U05362,L00989,2025-08-09,3,465.09
R010906,U05612,L04870,2025-08-09,1,64.04
R012329,U06315,L04118,2025-08-09,2,105.96
R013052,U06708,L02230,2025-08-09,2,778.94
R013934,U07191,L02486,2025-08-09,1,101.37
R014876,U07696,L05402,2025-08-09,12,2869.56
R014894,U07703,L03315,2025-08-09,6,1905.72
R017446,U09027,L04844,2025-08-09,2,419.26
R017636,U09114,L04162,2025-08-09,2,371.20
R018181,U09406,L00421,2025-08-09,2,264.78
R018800,U09739,L02283,2025-08-09,1,331.24
R023688,U12223,L00351,2025-08-09,6,1017.00
R024828,U12819,L04604,2025-08-09,1,420.05
R025797,U13304,L01408,2025-08-09,1,77.58
R027623,U14232,L05850,2025-08-09,6,1233.06
R001644,U00821,L02289,2025-08-10,1,293.19
R001874,U00955,L00330,2025-08-10,2,860.58
R003205,U01633,L05594,2025-08-10,6,1050.42
R003547,U01809,L04301,2025-08-10,12,969.48
R004964,U02593,L00842,2025-08-10,3,485.40
R006295,U03242,L01885,2025-08-10,2,480.72
R006576,U03386,L02439,2025-08-10,3,921.18
R013125,U06747,L01421,2025-08-10,12,2153.40
R013706,U07059,L01028,2025-08-10,6,2167.50
R015056,U07771,L04059,2025-08-10,3,404.94
R016814,U08689,L05203,2025-08-10,12,1787.28
R017062,U08831,L04380,2025-08-10,3,1344.60
R020668,U10708,L03855,2025-08-10,1,129.73
R020737,U10744,L04355,2025-08-10,1,174.74
R020748,U10749,L03719,2025-08-10,1,317.50
R022967,U11848,L03556,2025-08-10,1,193.34
R024775,U12782,L05601,2025-08-10,3,968.97
R024866,U12834,L05899,2025-08-10,6,1320.96
R026471,U13645,L05032,2025-08-10,2,607.64
R027365,U14084,L05395,2025-08-10,2,861.46
R000965,U00463,L00616,2025-08-11,12,2230.56
R000972,U00469,L01475,2025-08-11,1,303.85
R002121,U01086,L02690,2025-08-11,12,3371.28
R003578,U01827,L03075,2025-08-11,1,125.60
R005496,U02848,L04905,2025-08-11,1,321.15
R005867,U03028,L01087,2025-08-11,1,288.45
R006106,U03150,L05505,2025-08-11,2,145.34
R006997,U03601,L05971,2025-08-11,12,4774.44
R008428,U04338,L03993,2025-08-11,1,164.45
R008971,U04628,L05696,2025-08-11,3,706.11
R009902,U05104,L00797,2025-08-11,2,732.50
R011999,U06148,L01143,2025-08-11,1,241.63
R013382,U06881,L01344,2025-08-11,1,250.45
R013402,U06891,L00785,2025-08-11,6,1854.60
R013983,U07209,L05785,2025-08-11,12,1885.92
R014544,U07525,L05418,2025-08-11,2,262.10
R014932,U07720,L03301,2025-08-11,1,173.84
R015228,U07868,L02160,2025-08-11,2,380.02
R015505,U08005,L01221,2025-08-11,1,346.78
R019077,U09872,L04686,2025-08-11,1,281.22
R019114,U09899,L04366,2025-08-11,2,102.60
R019511,U10107,L04997,2025-08-11,1,130.90
R020304,U10510,L04035,2025-08-11,1,78.48
R021113,U10922,L02092,2025-08-11,6,2603.46
R021381,U11061,L04526,2025-08-11,2,474.20
R021682,U11201,L03957,2025-08-11,12,5245.08
R022609,U11664,L02895,2025-08-11,3,1133.25
R022862,U11782,L03826,2025-08-11,1,129.55
R023583,U12175,L05700,2025-08-11,6,1627.50
R023921,U12351,L05752,2025-08-11,12,2640.84
R024244,U12521,L05953,2025-08-11,6,1567.62
R027381,U14091,L05069,2025-08-11,1,157.15
R002911,U01489,L01818,2025-08-12,2,108.62
R003579,U01827,L01284,2025-08-12,1,74.62
R004396,U02267,L04124,2025-08-12,1,392.60
R004573,U02359,L03273,2025-08-12,1,364.42
R005497,U02848,L01632,2025-08-12,1,203.91
R005755,U02974,L01959,2025-08-12,1,392.54
R008626,U04434,L04783,2025-08-12,2,660.08
R008641,U04445,L05655,2025-08-12,3,1088.67
R008973,U04629,L01091,2025-08-12,3,1065.57
R009523,U04917,L05761,2025-08-12,2,639.40
R010505,U05409,L00882,2025-08-12,3,568.11
R011620,U05969,L05242,2025-08-12,1,438.79
R014893,U07703,L05157,2025-08-12,2,889.06
R015182,U07844,L02389,2025-08-12,1,129.18
R018821,U09747,L04881,2025-08-12,1,241.54
R022206,U11467,L05253,2025-08-12,1,147.09
R022907,U11813,L00056,2025-08-12,1,393.92
R023093,U11918,L04535,2025-08-12,1,431.81
R023243,U12002,L03312,2025-08-12,2,269.74
R023824,U12302,L02291,2025-08-12,2,412.84
R024655,U12728,L01416,2025-08-12,3,1039.98
R025084,U12943,L02660,2025-08-12,6,2178.60
R025704,U13256,L05087,2025-08-12,1,274.75
R026478,U13647,L04215,2025-08-12,1,139.82
R027277,U14043,L00263,2025-08-12,1,302.42
R027321,U14065,L05102,2025-08-12,1,282.51
R027899,U14355,L02638,2025-08-12,2,204.10
R028388,U14589,L01339,2025-08-12,1,360.58
R028901,U14830,L03092,2025-08-12,3,213.39
R028957,U14858,L05315,2025-08-12,1,337.08
R001048,U00511,L05422,2025-08-13,2,271.10
R002262,U01164,L03120,2025-08-13,3,632.85
R003548,U01809,L02137,2025-08-13,3,808.71
R004178,U02150,L04899,2025-08-13,6,2602.26
R005243,U02723,L05184,2025-08-13,1,229.05
R005513,U02857,L01514,2025-08-13,6,2199.72
R008053,U04129,L00345,2025-08-13,2,434.54
R008894,U04587,L03778,2025-08-13,6,2357.64
R009051,U04667,L03677,2025-08-13,6,2448.18
R009975,U05136,L04003,2025-08-13,2,557.74
R011236,U05775,L05818,2025-08-13,1,372.90
R011413,U05858,L00039,2025-08-13,2,578.50
R011725,U06024,L02045,2025-08-13,3,1264.23
R012513,U06410,L05658,2025-08-13,12,1107.36
R014341,U07418,L05060,2025-08-13,1,227.38
R015720,U08115,L03533,2025-08-13,1,70.38
R016514,U08545,L00792,2025-08-13,1,325.62
R017032,U08810,L03804,2025-08-13,1,312.03
R017538,U09066,L01607,2025-08-13,3,323.25
R018161,U09400,L01594,2025-08-13,2,445.04
R018395,U09514,L02525,2025-08-13,6,981.72
R019520,U10114,L03398,2025-08-13,1,314.03
R021686,U11203,L02059,2025-08-13,3,1088.58
R022375,U11555,L02452,2025-08-13,1,172.82
R024794,U12795,L05954,2025-08-13,2,759.14
R024938,U12862,L01690,2025-08-13,6,1228.20
R026189,U13506,L05236,2025-08-13,6,491.52
R028261,U14524,L04919,2025-08-13,3,1133.73
R028303,U14552,L02324,2025-08-13,12,3836.04
R000203,U00103,L00460,2025-08-14,12,713.40
R000623,U00305,L05418,2025-08-14,1,131.05
R002395,U01231,L05449,2025-08-14,6,1855.26
R003173,U01625,L05904,2025-08-14,3,318.78
R003252,U01656,L05559,2025-08-14,1,263.88
R005111,U02658,L02244,2025-08-14,12,2246.04
R005312,U02760,L01806,2025-08-14,2,246.12
R005831,U03013,L05029,2025-08-14,2,280.96
R007643,U03931,L03935,2025-08-14,2,261.36
R007970,U04084,L02462,2025-08-14,6,2571.90
R008895,U04587,L05694,2025-08-14,3,890.04
R009603,U04961,L02377,2025-08-14,1,384.40
R014193,U07341,L01536,2025-08-14,6,2046.06
R016950,U08761,L00160,2025-08-14,2,177.76
R018947,U09807,L03501,2025-08-14,2,430.14
R020136,U10417,L04956,2025-08-14,1,404.78
R020634,U10688,L00503,2025-08-14,3,1014.81
R021536,U11129,L05996,2025-08-14,1,369.02
R021972,U11337,L05330,2025-08-14,12,3698.88
R022729,U11720,L00967,2025-08-14,6,819.96
R024107,U12456,L03461,2025-08-14,1,327.43
R024209,U12511,L04938,2025-08-14,2,397.86
R024330,U12565,L01564,2025-08-14,6,1861.56
R024982,U12885,L01765,2025-08-14,3,1195.26
R025238,U13027,L02569,2025-08-14,2,149.32
R025248,U13031,L00636,2025-08-14,6,2006.46
R025295,U13054,L00518,2025-08-14,2,298.60
R025438,U13123,L05094,2025-08-14,1,238.78
R027406,U14104,L00755,2025-08-14,6,805.74
R027706,U14272,L00018,2025-08-14,3,676.53
R028312,U14554,L05817,2025-08-14,1,174.05
R029157,U14979,L03434,2025-08-14,3,514.50
R029164,U14980,L03065,2025-08-14,2,139.16
R001429,U00720,L02150,2025-08-15,6,1155.06
R002956,U01513,L04306,2025-08-15,1,109.62
R004194,U02155,L02312,2025-08-15,12,1860.60
R005071,U02637,L05557,2025-08-15,12,2908.20
R005320,U02761,L04153,2025-08-15,6,1921.50
R005674,U02934,L05772,2025-08-15,1,431.51
R006638,U03418,L04301,2025-08-15,1,80.79
R007775,U03995,L01187,2025-08-15,2,499.70
R007892,U04045,L00180,2025-08-15,1,290.75
R007919,U04057,L00430,2025-08-15,3,332.88
R008333,U04284,L01104,2025-08-15,1,123.03
R009956,U05125,L01822,2025-08-15,1,231.04
R012713,U06504,L04106,2025-08-15,2,759.04
R013485,U06946,L01861,2025-08-15,2,720.40
R015716,U08114,L01503,2025-08-15,2,557.94
R015862,U08181,L03036,2025-08-15,2,612.60
R016582,U08579,L04447,2025-08-15,2,542.68
R018100,U09372,L02429,2025-08-15,6,1630.38
R018504,U09572,L02881,2025-08-15,6,881.58
R025135,U12971,L03198,2025-08-15,1,88.75
R026371,U13593,L05659,2025-08-15,6,1815.00
R026956,U13894,L01002,2025-08-15,1,190.92
R027851,U14336,L01335,2025-08-15,2,808.32
R028035,U14418,L04800,2025-08-15,1,75.52
R001328,U00665,L04896,2025-08-16,6,1872.96
R001752,U00882,L04080,2025-08-16,12,2324.28
R002676,U01378,L00314,2025-08-16,1,50.27
R004056,U02084,L03789,2025-08-16,2,538.60
R004658,U02402,L02420,2025-08-16,2,861.30
R004700,U02426,L03461,2025-08-16,1,327.43
R006046,U03116,L01410,2025-08-16,2,547.88
R006124,U03160,L04136,2025-08-16,2,119.66
R006595,U03394,L03526,2025-08-16,1,86.86
R007699,U03952,L03673,2025-08-16,2,864.78
R007837,U04020,L02060,2025-08-16,6,2067.36
R008848,U04557,L02371,2025-08-16,1,76.20
R009012,U04649,L02665,2025-08-16,1,169.13
R010639,U05472,L01046,2025-08-16,1,310.88
R012126,U06209,L03217,2025-08-16,12,3922.44
R012514,U06410,L03228,2025-08-16,1,175.09
R013118,U06744,L00375,2025-08-16,3,931.38
R015085,U07786,L05581,2025-08-16,2,826.72
R016185,U08362,L00655,2025-08-16,6,542.82
R016209,U08375,L02518,2025-08-16,6,2230.38
R019197,U09943,L00873,2025-08-16,1,408.81
R019698,U10205,L04073,2025-08-16,6,388.02
R020250,U10480,L02030,2025-08-16,2,631.20
R020672,U10709,L02328,2025-08-16,2,454.28
R022530,U11629,L04461,2025-08-16,1,264.75
R022713,U11711,L05083,2025-08-16,1,294.18
R024735,U12764,L02301,2025-08-16,1,251.78
R024931,U12859,L00922,2025-08-16,3,1141.44
R025293,U13053,L01372,2025-08-16,6,578.94
R025369,U13093,L05520,2025-08-16,1,116.33
R025538,U13177,L05299,2025-08-16,3,672.78
R028725,U14755,L01288,2025-08-16,2,206.84
R001268,U00630,L02316,2025-08-17,12,1125.12
R002154,U01111,L04531,2025-08-17,2,216.80
R003132,U01601,L03241,2025-08-17,12,4325.28
R003858,U01974,L02868,2025-08-17,2,759.32
R004675,U02412,L02054,2025-08-17,2,130.68
R004716,U02431,L02866,2025-08-17,1,352.45
R005303,U02754,L03666,2025-08-17,1,113.86
R005826,U03013,L02949,2025-08-17,1,173.49
R006486,U03341,L05263,2025-08-17,1,245.55
R009815,U05069,L01162,2025-08-17,1,270.48
R010916,U05616,L04410,2025-08-17,1,288.08
R010995,U05659,L00363,2025-08-17,6,622.08
